Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
583,97.9525686,6.97000000116077e-05,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,7231,14060,65280,0,,,,,54,45479  >  5222 [ACK] Seq=7231 Ack=14060 Win=65280 Len=0,Aggressive_Scan,Anomalous
584,97.9589756,0.006406999999995833,10.33.33.87,10.33.33.107,DNS,,,,,False,,,,,HTTPS,web.whatsapp.com,,,76,Standard query 0xb159 HTTPS web.whatsapp.com,Aggressive_Scan,Anomalous
585,97.9595091,0.0005335000000030732,10.33.33.87,10.33.33.107,DNS,,,,,False,,,,,A,web.whatsapp.com,,,76,Standard query 0xcec6 A web.whatsapp.com,Aggressive_Scan,Anomalous
586,97.9832181,0.02370899999999665,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,TCP Dup ACK 577#1,True,14060,7230,81664,0,,,,,58,[TCP Dup ACK 577#1] 5222  >  45479 [ACK] Seq=14060 Ack=7230 Win=81664 Len=0,Aggressive_Scan,Anomalous
587,97.9847082,0.0014900999999980513,10.33.33.107,10.33.33.87,DNS,,,,,False,,,,,,,,,158,Standard query response 0xb159 HTTPS web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net SOA a.ns.whatsapp.net,Aggressive_Scan,Anomalous
588,98.0010406,0.016332399999996028,10.33.33.107,10.33.33.87,DNS,,,,,False,,,,,,,,,129,Standard query response 0xcec6 A web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net A 57.144.43.32,Aggressive_Scan,Anomalous
589,98.0034959,0.0024553000000082648,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Initial, DCID=5d11807f8d8fa297, PKN: 1, CRYPTO, PING, PING, CRYPTO, PING, PING, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO",Aggressive_Scan,Anomalous
590,98.0035557,5.9800000002496745e-05,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Initial, DCID=5d11807f8d8fa297, PKN: 2, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PADDING",Aggressive_Scan,Anomalous
591,98.0036947,0.00013899999999011925,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,118,"0-RTT, DCID=5d11807f8d8fa297",Aggressive_Scan,Anomalous
592,98.0040291,0.00033439999999984593,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,991,"0-RTT, DCID=5d11807f8d8fa297",Aggressive_Scan,Anomalous
593,98.0428683,0.038839199999998186,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,1278,"Initial, SCID=870059b318c69240, PKN: 12150137, CRYPTO, ACK",Aggressive_Scan,Anomalous
594,98.0443722,0.001503900000003,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,971,"Handshake, SCID=870059b318c69240",Aggressive_Scan,Anomalous
595,98.0443747,2.5000000078989615e-06,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
596,98.0452041,0.0008294000000006463,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Handshake, DCID=870059b318c69240",Aggressive_Scan,Anomalous
597,98.0456845,0.00048039999998650273,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,126,Protected Payload (KP0),Aggressive_Scan,Anomalous
598,98.045686,1.5000000104237188e-06,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
599,98.045774,8.799999999098418e-05,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,286,Protected Payload (KP0),Aggressive_Scan,Anomalous
600,98.0459277,0.00015369999999848005,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
601,98.0464141,0.00048640000001398676,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,76,"Protected Payload (KP0), DCID=870059b318c69240",Aggressive_Scan,Anomalous
602,98.0467539,0.0003397999999918966,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,80,"Protected Payload (KP0), DCID=870059b318c69240",Aggressive_Scan,Anomalous
603,98.0913768,0.04462290000000735,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,85,"Handshake, SCID=870059b318c69240",Aggressive_Scan,Anomalous
604,98.0925087,0.0011318999999900825,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,158,Protected Payload (KP0),Aggressive_Scan,Anomalous
605,98.0941393,0.0016305999999985943,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,318,Protected Payload (KP0),Aggressive_Scan,Anomalous
606,98.0944599,0.00032060000000910804,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,76,"Protected Payload (KP0), DCID=870059b318c69240",Aggressive_Scan,Anomalous
607,98.2502492,0.15578929999999502,10.33.33.87,57.144.43.32,TCP,45479,5222,"FIN,ACK",TCP Retransmission,True,7230,14060,65280,0,,,,,54,"[TCP Retransmission] 45479  >  5222 [FIN, ACK] Seq=7230 Ack=14060 Win=65280 Len=0",Aggressive_Scan,Anomalous
608,98.2935599,0.043310700000006364,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,14060,7231,81664,0,,,,,58,5222  >  45479 [ACK] Seq=14060 Ack=7231 Win=81664 Len=0,Aggressive_Scan,Anomalous
609,98.7060852,0.41252529999999865,104.18.39.21,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
610,98.7064858,0.00040059999999186857,10.33.33.87,104.18.39.21,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
611,98.7330491,0.026563300000006507,104.18.39.21,10.33.33.87,TCP,443,60433,ACK,,False,121,141,18,0,,,,,58,443  >  60433 [ACK] Seq=121 Ack=141 Win=18 Len=0,Aggressive_Scan,Anomalous
612,98.8080678,0.0750187000000011,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,Aggressive_Scan,Anomalous
613,98.8115242,0.003456399999990367,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
614,98.8116372,0.00011300000001313038,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
615,98.8457822,0.03414499999999521,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,431,631,18,0,,,,,58,443  >  33438 [ACK] Seq=431 Ack=631 Win=18 Len=0,Aggressive_Scan,Anomalous
616,102.8582082,4.012426000000005,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,97,Application Data,Aggressive_Scan,Anomalous
617,102.8586236,0.00041539999999429256,10.33.33.87,57.144.43.32,TCP,32234,443,"FIN,ACK",,False,5990,6365,65280,0,,,,,54,"32234  >  443 [FIN, ACK] Seq=5990 Ack=6365 Win=65280 Len=0",Aggressive_Scan,Anomalous
618,102.913484,0.05486039999999548,57.144.43.32,10.33.33.87,TCP,443,32234,"FIN,ACK",,False,6365,5991,81664,0,,,,,58,"443  >  32234 [FIN, ACK] Seq=6365 Ack=5991 Win=81664 Len=0",Aggressive_Scan,Anomalous
619,102.9135517,6.770000000244636e-05,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,5991,6366,65280,0,,,,,54,32234  >  443 [ACK] Seq=5991 Ack=6366 Win=65280 Len=0,Aggressive_Scan,Anomalous
620,103.0570213,0.14346960000000308,66:51:0b:e8:eb:4b,Intel_37:c9:54,ARP,,,,,False,,,,,,,,10.33.33.87,42,Who has 10.33.33.87? Tell 10.33.33.107,Aggressive_Scan,Anomalous
621,103.0570497,2.8399999990824654e-05,Intel_37:c9:54,66:51:0b:e8:eb:4b,ARP,,,,,False,,,,,,,,,42,10.33.33.87 is at 30:89:4a:37:c9:54,Aggressive_Scan,Anomalous
622,112.4699478,9.412898100000007,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,Aggressive_Scan,Anomalous
623,112.4718284,0.0018806000000068934,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
624,112.4719889,0.0001604999999926804,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
625,112.497946,0.0259570999999994,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,474,701,18,0,,,,,58,443  >  33438 [ACK] Seq=474 Ack=701 Win=18 Len=0,Aggressive_Scan,Anomalous
626,113.8991678,1.4012218000000018,10.33.33.87,35.186.224.24,TLSV1.3,,,,,False,,,,,,,,,323,Application Data,Aggressive_Scan,Anomalous
627,113.8993146,0.00014679999999600568,10.33.33.87,35.186.224.24,TLSV1.3,,,,,False,,,,,,,,,837,Application Data,Aggressive_Scan,Anomalous
628,113.9570613,0.05774670000000981,35.186.224.24,10.33.33.87,TCP,443,57590,ACK,,False,1237,1851,268288,0,,,,,58,443  >  57590 [ACK] Seq=1237 Ack=1851 Win=268288 Len=0,Aggressive_Scan,Anomalous
629,113.9570622,8.999999892012056e-07,35.186.224.24,10.33.33.87,TCP,443,57590,ACK,,False,1237,2634,267520,0,,,,,58,443  >  57590 [ACK] Seq=1237 Ack=2634 Win=267520 Len=0,Aggressive_Scan,Anomalous
630,114.0820676,0.12500540000000626,35.186.224.24,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,397,Application Data,Aggressive_Scan,Anomalous
631,114.0836828,0.0016152000000033695,10.33.33.87,35.186.224.24,TLSV1.3,,,,,False,,,,,,,,,323,Application Data,Aggressive_Scan,Anomalous
632,114.0838699,0.00018709999999089177,10.33.33.87,35.186.224.24,TLSV1.3,,,,,False,,,,,,,,,763,Application Data,Aggressive_Scan,Anomalous
633,114.1225503,0.038680400000004056,35.186.224.24,10.33.33.87,TCP,443,57590,ACK,,False,1576,2903,267264,0,,,,,58,443  >  57590 [ACK] Seq=1576 Ack=2903 Win=267264 Len=0,Aggressive_Scan,Anomalous
634,114.122636,8.569999999963329e-05,35.186.224.24,10.33.33.87,TCP,443,57590,ACK,,False,1576,3612,266752,0,,,,,58,443  >  57590 [ACK] Seq=1576 Ack=3612 Win=266752 Len=0,Aggressive_Scan,Anomalous
635,114.2428979,0.1202619000000027,35.186.224.24,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,397,Application Data,Aggressive_Scan,Anomalous
636,114.2830639,0.04016599999999926,10.33.33.87,35.186.224.24,TCP,57590,443,ACK,,False,3612,1915,65024,0,,,,,54,57590  >  443 [ACK] Seq=3612 Ack=1915 Win=65024 Len=0,Aggressive_Scan,Anomalous
637,118.6928629,4.4097989999999925,104.18.39.21,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
638,118.6931263,0.00026340000000857344,10.33.33.87,104.18.39.21,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
639,118.7331008,0.03997449999999958,104.18.39.21,10.33.33.87,TCP,443,60433,ACK,,False,145,169,18,0,,,,,58,443  >  60433 [ACK] Seq=145 Ack=169 Win=18 Len=0,Aggressive_Scan,Anomalous
640,119.8111613,1.0780604999999923,52.123.128.254,10.33.33.87,TCP,443,53477,"RST,ACK",,False,1,2,0,0,,,,,58,"443  >  53477 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",Aggressive_Scan,Anomalous
641,120.3005755,0.4894141999999988,13.107.4.254,10.33.33.87,TCP,443,43532,"RST,ACK",,False,1,2,0,0,,,,,58,"443  >  43532 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",Aggressive_Scan,Anomalous
642,125.3262651,5.025689600000007,204.79.197.254,10.33.33.87,TCP,443,18083,"RST,ACK",,False,1,2,0,0,,,,,58,"443  >  18083 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",Aggressive_Scan,Anomalous
643,126.2053589,0.8790937999999926,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,TCP Keep-Alive,True,17535,658,509,1,,,,,55,[TCP Keep-Alive] 63074  >  443 [ACK] Seq=17535 Ack=658 Win=509 Len=1,Aggressive_Scan,Anomalous
644,126.2439218,0.03856290000000229,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,TCP Keep-Alive ACK,True,658,17536,552,0,,,,,70,[TCP Keep-Alive ACK] 443  >  63074 [ACK] Seq=658 Ack=17536 Win=552 Len=0 SLE=17535 SRE=17536,Aggressive_Scan,Anomalous
645,126.854241,0.6103192000000064,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,Aggressive_Scan,Anomalous
646,126.8575248,0.003283799999991288,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
647,126.8576194,9.4600000011269e-05,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
648,126.8939469,0.036327499999998736,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,517,771,18,0,,,,,58,443  >  33438 [ACK] Seq=517 Ack=771 Win=18 Len=0,Aggressive_Scan,Anomalous
649,127.8883726,0.9944256999999936,10.33.33.107,10.33.33.40,TCP,53,37558,"PSH,ACK",,False,1,48,65536,1,,,,,67,"53  >  37558 [PSH, ACK] Seq=1 Ack=48 Win=65536 Len=1 TSval=48836508 TSecr=2969119786 [TCP PDU reassembled in 650]",Aggressive_Scan,Anomalous
650,127.8884086,3.600000000858472e-05,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,111,Standard query response 0xbea5 Refused AAAA android.clients.google.com,Aggressive_Scan,Anomalous
651,127.8887647,0.00035609999999053343,10.33.33.40,10.33.33.107,TCP,37558,53,RST,,False,48,,0,0,,,,,54,37558  >  53 [RST] Seq=48 Win=0 Len=0,Aggressive_Scan,Anomalous
652,127.8888514,8.669999999710853e-05,10.33.33.40,10.33.33.107,TCP,37558,53,RST,,False,48,,0,0,,,,,54,37558  >  53 [RST] Seq=48 Win=0 Len=0,Aggressive_Scan,Anomalous
653,128.1445269,0.2556754999999953,10.33.33.107,10.33.33.40,TCP,53,37560,"PSH,ACK",,False,1,93,65536,1,,,,,67,"53  >  37560 [PSH, ACK] Seq=1 Ack=93 Win=65536 Len=1 TSval=48836764 TSecr=2969119848 [TCP PDU reassembled in 655]",Aggressive_Scan,Anomalous
654,128.1450358,0.0005088999999998123,10.33.33.40,10.33.33.107,TCP,37560,53,ACK,,False,93,2,64256,0,,,,,66,37560  >  53 [ACK] Seq=93 Ack=2 Win=64256 Len=0 TSval=2969247308 TSecr=48836764,Aggressive_Scan,Anomalous
655,128.1471271,0.0020913000000177817,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,111,Standard query response 0xe977 Refused A android.clients.google.com,Aggressive_Scan,Anomalous
656,128.147565,0.0004378999999801181,10.33.33.40,10.33.33.107,TCP,37560,53,ACK,,False,93,47,64256,0,,,,,66,37560  >  53 [ACK] Seq=93 Ack=47 Win=64256 Len=0 TSval=2969247311 TSecr=48836767,Aggressive_Scan,Anomalous
657,130.4490721,2.301507100000009,66:51:0b:e8:eb:4b,Intel_37:c9:54,ARP,,,,,False,,,,,,,,10.33.33.87,42,Who has 10.33.33.87? Tell 10.33.33.107,Aggressive_Scan,Anomalous
658,130.4491076,3.5499999995636244e-05,Intel_37:c9:54,66:51:0b:e8:eb:4b,ARP,,,,,False,,,,,,,,,42,10.33.33.87 is at 30:89:4a:37:c9:54,Aggressive_Scan,Anomalous
